order_id,customer_id,order_date,shipping_method,status,region
590,4228,2024-11-04,Standard,Delivered,East
591,3448,2024-07-07,Standard,Delivered,Midwest
592,4041,2025-10-19,Standard,Returned,East
593,4078,2024-10-19,Standard,Delivered,East
594,4914,2024-01-14,Standard,Delivered,West
595,2826,2024-04-28,Second Day,Delivered,South
596,3876,2025-12-06,Second Day,Shipped,South
597,2731,2025-03-26,Standard,Delivered,East
598,1262,2024-06-09,Standard,Returned,West
599,1760,2025-03-19,Standard,Shipped,East
600,3098,2024-12-18,Standard,Delivered,East
601,3148,2025-07-07,Standard,Delivered,Midwest
602,3908,2025-06-21,Same Day,Returned,West
603,914,2024-08-17,Second Day,Delivered,Midwest
604,2043,2024-09-01,Standard,Cancelled,East
605,2744,2025-10-26,Standard,Delivered,South
606,3612,2025-01-07,Standard,Delivered,East
607,846,2025-11-25,Second Day,Delivered,West
608,3593,2024-04-11,Standard,Delivered,Midwest
609,4369,2025-08-19,Second Day,Delivered,East
610,4313,2025-11-12,Same Day,Delivered,West
611,666,2025-09-25,Standard,Delivered,South
612,3440,2024-01-21,Same Day,Delivered,East
613,4355,2024-11-05,Standard,Delivered,South
614,771,2025-10-17,Standard,Delivered,East
615,2144,2024-12-01,Second Day,Delivered,West
616,24,2025-10-08,Standard,Shipped,West
617,605,2025-12-28,Standard,Returned,Midwest
618,1235,2024-04-06,Second Day,Shipped,West
619,3124,2025-06-03,Standard,Delivered,South
620,1161,2024-09-08,Standard,Delivered,South
621,950,2024-08-19,Same Day,Delivered,South
622,4171,2025-01-14,Same Day,Delivered,West
623,3595,2024-10-31,Standard,Delivered,West
624,1031,2025-02-19,Standard,Returned,West
625,3034,2024-01-27,Standard,Delivered,East
626,1968,2024-01-19,Same Day,Delivered,West
627,4618,2025-04-25,Standard,Shipped,West
628,644,2025-11-18,Standard,Delivered,West
629,3260,2024-04-21,Second Day,Delivered,East
630,989,2024-10-03,Standard,Delivered,West
631,1194,2024-09-24,Standard,Delivered,West
632,457,2024-01-16,Standard,Delivered,West
633,1320,2024-09-28,Standard,Shipped,South
634,3119,2024-04-29,Standard,Delivered,South
635,4895,2024-02-25,Standard,Delivered,East
636,565,2025-05-16,Second Day,Delivered,East
637,4901,2025-11-15,Standard,Delivered,East
638,3976,2025-12-01,Standard,Delivered,East
639,4648,2024-08-13,Same Day,Returned,Midwest
640,1920,2024-07-31,Same Day,Delivered,South
641,1517,2024-12-19,Second Day,Delivered,East
642,3949,2024-01-05,Same Day,Delivered,West
643,3120,2025-01-06,Standard,Delivered,Midwest
644,6,2024-06-25,Standard,Delivered,Midwest
645,3015,2024-12-29,Standard,Delivered,East
646,4157,2024-01-27,Standard,Delivered,West
647,2476,2025-05-10,Standard,Delivered,East
648,2662,2024-07-22,Standard,Delivered,Midwest
649,2184,2024-07-13,Same Day,Shipped,West
650,248,2025-09-25,Standard,Delivered,West
651,506,2025-03-21,Same Day,Delivered,Midwest
652,1907,2024-02-07,Standard,Shipped,West
653,1056,2024-04-17,Standard,Cancelled,East
654,210,2024-10-13,Same Day,Cancelled,South
655,4923,2024-07-31,Standard,Delivered,West
656,3756,2024-02-11,Standard,Shipped,Midwest
657,77,2024-08-10,Standard,Delivered,West
658,3528,2025-03-31,Standard,Delivered,East
659,424,2025-11-27,Standard,Shipped,Midwest
660,650,2025-12-27,Same Day,Delivered,South
661,293,2025-02-06,Standard,Delivered,East
662,4088,2024-07-10,Standard,Delivered,East
663,2509,2024-11-24,Standard,Delivered,East
664,813,2025-12-03,Same Day,Delivered,South
665,806,2025-12-23,Same Day,Delivered,South
666,361,2024-06-01,Standard,Shipped,East
667,3552,2025-10-02,Same Day,Delivered,West
668,3837,2024-05-31,Standard,Delivered,West
669,1104,2024-09-14,Standard,Cancelled,Midwest
670,1794,2024-07-14,Second Day,Delivered,South
671,3429,2025-08-23,Same Day,Delivered,East
672,1873,2024-07-30,Second Day,Delivered,East
673,2784,2024-02-19,Standard,Shipped,South
674,1531,2025-01-04,Standard,Delivered,East
675,3423,2024-03-08,Second Day,Returned,East
676,4788,2025-09-16,Standard,Delivered,East
677,4276,2024-09-26,Standard,Delivered,East
678,4617,2025-12-01,Standard,Delivered,West
679,333,2024-10-12,Second Day,Delivered,East
680,2724,2025-04-01,Second Day,Delivered,West
681,4411,2024-09-10,Standard,Delivered,Midwest
682,4046,2024-10-18,Standard,Delivered,West
683,3754,2025-07-12,Standard,Returned,East
684,3318,2024-01-10,Standard,Delivered,East
685,4381,2024-12-25,Standard,Delivered,South
686,3266,2024-03-17,Standard,Delivered,Midwest
687,3637,2024-05-15,Standard,Delivered,East
688,1780,2024-07-15,Second Day,Delivered,West
689,2489,2024-11-14,Same Day,Delivered,East
690,304,2025-09-27,Same Day,Shipped,West
691,2507,2025-03-29,Standard,Delivered,West
692,4690,2024-01-17,Same Day,Delivered,East
693,4986,2025-02-22,Standard,Delivered,Midwest
694,3652,2025-05-29,Second Day,Delivered,Midwest
695,341,2025-10-05,Standard,Delivered,East
696,4705,2025-07-17,Standard,Delivered,West
697,4351,2025-02-04,Standard,Delivered,South
698,4554,2025-12-27,Standard,Delivered,South
699,1956,2024-10-10,Standard,Delivered,East
700,2240,2024-03-30,Second Day,Delivered,West
701,2528,2024-08-15,Standard,Delivered,South
702,3706,2024-08-01,Second Day,Delivered,West
703,1281,2025-12-09,Second Day,Delivered,South
704,2963,2025-05-22,Standard,Delivered,South
705,4819,2024-06-07,Standard,Shipped,East
706,54,2024-05-10,Standard,Delivered,South
707,114,2024-08-27,Second Day,Delivered,West
708,1941,2025-02-12,Standard,Delivered,South
709,4190,2025-07-07,Standard,Cancelled,West
710,515,2024-12-27,Same Day,Delivered,South
711,3819,2024-09-02,Standard,Delivered,West
712,1277,2025-09-22,Standard,Delivered,Midwest
713,4571,2025-10-13,Second Day,Delivered,East
714,1427,2025-05-14,Second Day,Delivered,Midwest
715,618,2025-08-05,Standard,Delivered,West
716,3476,2024-06-22,Standard,Delivered,West
717,3536,2025-05-06,Standard,Delivered,West
718,1486,2024-05-08,Standard,Delivered,East
719,3771,2025-09-16,Standard,Delivered,East
720,1240,2025-09-03,Standard,Delivered,South
721,1825,2025-03-28,Standard,Delivered,Midwest
722,786,2024-03-08,Standard,Delivered,East
723,214,2025-03-21,Second Day,Delivered,Midwest
724,1610,2024-07-16,Standard,Delivered,South
725,2394,2025-08-16,Standard,Returned,Midwest
726,16,2025-01-04,Standard,Delivered,East
727,1581,2025-02-09,Standard,Delivered,East
728,2461,2025-11-16,Second Day,Delivered,South
729,1084,2025-02-26,Standard,Delivered,East
730,734,2025-09-20,Standard,Delivered,West
731,2796,2024-02-21,Standard,Delivered,West
732,3011,2025-09-28,Standard,Delivered,Midwest
733,499,2025-10-05,Second Day,Delivered,East
734,51,2024-11-30,Standard,Delivered,West
735,4044,2024-09-25,Standard,Delivered,South
736,1066,2025-08-14,Standard,Shipped,East
737,3108,2024-10-26,Standard,Delivered,South
738,4670,2024-01-28,Standard,Returned,West
739,238,2025-01-02,Standard,Delivered,Midwest
740,4593,2025-07-13,Standard,Delivered,South
741,354,2024-09-28,Standard,Delivered,South
742,1723,2024-06-15,Standard,Delivered,West
743,2370,2024-04-12,Standard,Delivered,West
744,3610,2025-12-16,Standard,Delivered,Midwest
745,4211,2024-07-23,Standard,Delivered,East
746,677,2024-06-06,Same Day,Delivered,South
747,2243,2024-01-15,Standard,Returned,South
748,3165,2024-03-17,Standard,Shipped,East
749,2666,2024-06-18,Standard,Delivered,East
750,2959,2025-03-17,Standard,Delivered,South
751,2809,2024-05-18,Standard,Delivered,East
752,631,2024-03-06,Standard,Delivered,South
753,3807,2024-09-08,Standard,Delivered,West
754,2307,2025-02-06,Second Day,Returned,East
755,4938,2025-10-20,Second Day,Delivered,East
756,2215,2024-06-14,Standard,Delivered,South
757,3651,2025-05-18,Standard,Delivered,West
758,1152,2024-05-21,Standard,Cancelled,East
759,1328,2024-01-24,Standard,Delivered,West
760,4225,2024-04-23,Standard,Delivered,South
761,3055,2024-08-20,Standard,Returned,Midwest
762,125,2024-04-28,Standard,Delivered,Midwest
763,3042,2024-12-09,Second Day,Delivered,East
764,1040,2025-03-13,Standard,Delivered,South
765,4245,2025-04-05,Same Day,Delivered,East
766,638,2024-03-06,Second Day,Delivered,East
767,4146,2024-01-27,Standard,Delivered,South
768,1133,2024-08-03,Standard,Delivered,West
769,2519,2025-11-25,Same Day,Delivered,Midwest
770,4752,2024-12-04,Same Day,Delivered,Midwest
771,3283,2024-01-11,Standard,Delivered,West
772,4174,2025-07-04,Standard,Delivered,East
773,2304,2025-04-17,Standard,Delivered,East
774,3765,2025-10-04,Same Day,Delivered,East
775,957,2024-05-02,Standard,Delivered,West
776,1805,2024-10-29,Second Day,Delivered,Midwest
777,1028,2025-04-18,Same Day,Delivered,South
778,1750,2024-12-18,Same Day,Shipped,South
779,3857,2024-06-25,Standard,Delivered,West
780,3129,2025-04-03,Standard,Delivered,South
781,1332,2024-11-30,Standard,Delivered,South
782,3306,2024-11-11,Standard,Delivered,South
783,876,2024-10-12,Standard,Delivered,East
784,1395,2025-01-17,Standard,Delivered,Midwest
785,2751,2025-07-07,Standard,Delivered,East
786,592,2024-04-15,Standard,Delivered,Midwest
787,3375,2024-05-27,Standard,Delivered,West
788,3341,2024-01-29,Standard,Delivered,East
789,1460,2024-07-02,Standard,Delivered,East
790,4430,2025-02-11,Standard,Delivered,West
791,4756,2024-06-03,Standard,Delivered,West
792,4046,2024-12-03,Standard,Shipped,West
793,2284,2024-04-22,Standard,Delivered,East
794,1064,2025-04-23,Same Day,Delivered,East
795,3880,2025-11-16,Standard,Delivered,East
796,2159,2024-10-27,Standard,Delivered,East
797,272,2024-06-19,Same Day,Delivered,South
798,2247,2025-02-10,Same Day,Delivered,South
799,3312,2025-05-11,Second Day,Delivered,West
800,633,2025-02-19,Standard,Delivered,East
801,1164,2024-12-15,Second Day,Delivered,East
802,710,2025-05-16,Standard,Returned,Midwest
803,2983,2025-06-17,Standard,Delivered,Midwest
804,194,2025-07-09,Same Day,Delivered,East
805,1924,2024-08-15,Standard,Returned,West
806,3869,2024-10-22,Standard,Delivered,East
807,3413,2024-05-08,Second Day,Delivered,South
808,4914,2025-07-01,Standard,Delivered,West
809,1450,2025-03-24,Standard,Shipped,East
810,2945,2025-09-08,Standard,Delivered,West
811,2623,2024-02-21,Same Day,Delivered,West
812,2427,2025-08-30,Standard,Delivered,East
813,715,2025-07-04,Standard,Delivered,Midwest
814,1781,2025-03-19,Standard,Shipped,South
815,4756,2024-03-18,Same Day,Delivered,West
816,1130,2024-07-21,Standard,Delivered,West
817,883,2025-08-27,Standard,Delivered,East
818,4147,2024-07-29,Second Day,Delivered,East
819,529,2025-01-24,Standard,Delivered,West
820,2937,2024-09-23,Standard,Delivered,South
821,4682,2024-05-24,Standard,Delivered,East
822,2775,2024-04-12,Second Day,Delivered,East
823,3163,2024-03-24,Standard,Delivered,East
824,3964,2024-01-05,Standard,Delivered,Midwest
825,3696,2024-05-23,Standard,Delivered,East
826,3636,2025-07-19,Standard,Delivered,Midwest
827,959,2025-09-14,Standard,Delivered,West
828,3102,2025-05-03,Second Day,Delivered,South
829,2411,2024-04-01,Second Day,Delivered,East
830,461,2024-08-11,Standard,Delivered,West
831,2529,2024-07-26,Second Day,Delivered,East
832,3819,2025-02-23,Standard,Delivered,West
833,2760,2025-05-29,Standard,Delivered,West
834,2267,2024-05-04,Second Day,Delivered,East
835,973,2024-09-26,Standard,Delivered,West
836,4750,2025-02-15,Same Day,Delivered,East
837,3618,2025-08-07,Standard,Shipped,West
838,231,2025-02-08,Same Day,Delivered,West
839,1872,2024-10-14,Second Day,Delivered,East
840,4206,2024-06-05,Same Day,Delivered,Midwest
841,525,2024-04-05,Standard,Shipped,East
842,229,2024-09-15,Standard,Delivered,West
843,2013,2025-10-11,Standard,Delivered,South
844,4581,2024-05-21,Standard,Delivered,West
845,4637,2024-09-05,Standard,Delivered,West
846,1593,2024-07-27,Standard,Delivered,West
847,819,2025-10-02,Standard,Delivered,East
848,4662,2024-06-17,Standard,Cancelled,West
849,4269,2024-04-26,Standard,Delivered,Midwest
850,52,2025-12-03,Standard,Delivered,West
851,4634,2025-12-19,Standard,Delivered,East
852,472,2024-08-18,Standard,Delivered,South
853,364,2025-09-07,Standard,Delivered,South
854,3146,2024-11-23,Standard,Delivered,West
855,3205,2025-06-17,Standard,Shipped,Midwest
856,2827,2024-12-05,Second Day,Delivered,West
857,2984,2025-11-25,Standard,Delivered,East
858,1442,2024-01-07,Second Day,Delivered,East
859,449,2024-06-02,Standard,Delivered,Midwest
860,2927,2024-04-27,Standard,Delivered,Midwest
861,3493,2025-11-01,Second Day,Shipped,East
862,3424,2024-06-13,Second Day,Delivered,West
863,1451,2025-10-16,Standard,Delivered,South
864,1437,2024-12-23,Second Day,Shipped,West
865,4069,2025-05-12,Standard,Delivered,Midwest
866,429,2025-02-09,Standard,Delivered,West
867,3065,2025-08-22,Standard,Delivered,East
868,3382,2025-05-30,Standard,Delivered,East
869,4093,2025-09-24,Second Day,Delivered,East
870,4134,2025-01-15,Second Day,Shipped,West
871,1837,2025-07-28,Standard,Delivered,East
872,1102,2025-05-19,Standard,Shipped,East
873,800,2024-05-14,Standard,Delivered,Midwest
874,4475,2024-11-21,Standard,Delivered,West
875,2636,2024-03-22,Same Day,Delivered,East
876,4712,2025-04-13,Standard,Delivered,West
877,3706,2025-10-26,Standard,Delivered,West
878,2145,2025-11-19,Standard,Delivered,South
879,4170,2024-10-28,Second Day,Delivered,South
880,3058,2024-11-27,Second Day,Delivered,South
881,243,2025-11-29,Standard,Delivered,Midwest
882,2950,2025-08-25,Same Day,Delivered,West
883,4777,2025-09-26,Standard,Delivered,West
884,4291,2025-10-22,Same Day,Delivered,South
885,631,2025-11-18,Standard,Delivered,South
886,899,2024-12-08,Standard,Delivered,East
887,3467,2024-07-24,Standard,Delivered,East
888,3880,2025-12-24,Standard,Delivered,East
889,1310,2024-08-01,Standard,Delivered,East
890,4200,2024-03-11,Second Day,Delivered,Midwest
891,1484,2024-02-25,Standard,Delivered,West
892,913,2024-02-05,Standard,Delivered,West
893,1020,2025-07-06,Standard,Delivered,East
894,2797,2025-11-14,Standard,Delivered,Midwest
895,2742,2024-06-08,Standard,Delivered,South
896,3310,2024-06-28,Same Day,Delivered,South
897,4212,2024-05-20,Standard,Delivered,East
898,4711,2024-05-10,Second Day,Delivered,West
899,2338,2025-06-04,Second Day,Delivered,Midwest
900,4865,2025-03-25,Second Day,Cancelled,East
901,452,2024-10-22,Standard,Delivered,West
902,2668,2024-04-13,Second Day,Delivered,Midwest
903,1879,2024-01-26,Standard,Delivered,East
904,1947,2025-09-02,Standard,Delivered,West
905,2136,2025-06-23,Standard,Delivered,Midwest
906,3616,2024-05-04,Standard,Delivered,West
907,2254,2024-04-10,Second Day,Delivered,East
908,3520,2024-08-29,Standard,Shipped,South
909,1469,2025-03-01,Standard,Cancelled,West
910,4929,2025-09-27,Second Day,Delivered,West
911,2338,2024-05-18,Standard,Delivered,Midwest
912,3718,2025-12-31,Standard,Delivered,Midwest
913,2385,2024-05-31,Standard,Delivered,East
914,1369,2025-01-09,Second Day,Delivered,West
915,2949,2024-06-29,Standard,Delivered,East
916,3051,2024-10-09,Standard,Delivered,South
917,276,2024-01-20,Standard,Delivered,Midwest
918,1960,2025-08-22,Standard,Delivered,South
919,3695,2025-10-16,Standard,Shipped,West
920,611,2025-02-01,Second Day,Delivered,East
921,1573,2025-02-20,Standard,Delivered,West
922,1142,2025-09-02,Standard,Delivered,East
923,709,2024-02-23,Standard,Cancelled,East
924,3143,2025-04-10,Standard,Delivered,West
925,2283,2025-05-21,Standard,Delivered,Midwest
926,4876,2024-02-24,Standard,Delivered,East
927,2274,2024-12-30,Second Day,Delivered,West
928,2227,2024-08-22,Second Day,Delivered,South
929,4191,2025-09-29,Standard,Delivered,East
930,2812,2024-08-28,Same Day,Delivered,South
931,2605,2024-10-13,Standard,Delivered,East
932,4352,2025-06-08,Same Day,Delivered,East
933,4344,2024-06-20,Second Day,Delivered,East
934,3943,2024-07-04,Standard,Delivered,South
935,4451,2025-02-17,Standard,Delivered,Midwest
936,865,2024-01-21,Second Day,Delivered,West
937,605,2025-07-26,Standard,Delivered,Midwest
938,3083,2024-03-19,Standard,Delivered,West
939,888,2025-09-28,Standard,Delivered,East
940,4296,2025-08-28,Same Day,Delivered,East
941,2036,2025-12-24,Standard,Delivered,South
942,3812,2025-05-02,Standard,Cancelled,South
943,3410,2025-08-07,Second Day,Delivered,South
944,354,2024-01-17,Standard,Delivered,South
945,3785,2024-02-26,Standard,Delivered,East
946,585,2025-07-11,Standard,Shipped,East
947,1997,2025-04-09,Standard,Delivered,East
948,628,2025-07-13,Standard,Delivered,West
949,3130,2025-04-19,Standard,Delivered,East
950,3971,2024-01-21,Second Day,Delivered,West
951,2590,2024-11-20,Standard,Delivered,Midwest
952,2064,2025-10-28,Standard,Delivered,Midwest
953,3793,2025-10-06,Second Day,Delivered,South
954,1592,2024-06-06,Standard,Delivered,East
955,1888,2024-02-02,Standard,Delivered,Midwest
956,3580,2024-06-27,Second Day,Delivered,West
957,2555,2025-09-16,Standard,Delivered,Midwest
958,4114,2024-09-28,Second Day,Delivered,East
959,3689,2024-04-23,Same Day,Delivered,West
960,1422,2025-04-24,Standard,Delivered,Midwest
961,4093,2024-11-08,Second Day,Delivered,East
962,2460,2024-08-27,Standard,Delivered,East
963,1762,2024-05-19,Standard,Delivered,East
964,4483,2024-01-01,Second Day,Delivered,South
965,2994,2025-11-19,Standard,Returned,Midwest
966,648,2024-12-30,Standard,Delivered,East
967,186,2025-01-12,Second Day,Delivered,East
968,3073,2024-12-09,Standard,Delivered,East
969,2783,2024-08-22,Second Day,Delivered,East
970,2108,2025-01-25,Second Day,Delivered,South
971,2330,2025-11-03,Standard,Cancelled,South
972,1241,2024-05-05,Standard,Shipped,Midwest
973,971,2024-04-22,Standard,Delivered,East
974,1711,2025-08-02,Standard,Shipped,West
975,4477,2025-01-24,Standard,Cancelled,West
976,1761,2024-08-30,Standard,Delivered,West
977,1048,2025-11-01,Standard,Delivered,South
978,3280,2025-12-21,Second Day,Delivered,Midwest
979,4010,2024-02-02,Standard,Delivered,Midwest
980,4614,2025-10-09,Standard,Delivered,Midwest
981,4059,2025-07-14,Standard,Delivered,East
982,4207,2025-11-28,Second Day,Delivered,West
983,2710,2025-03-19,Standard,Delivered,East
984,4575,2024-10-27,Standard,Delivered,West
985,1053,2025-07-13,Standard,Delivered,East
986,645,2025-03-06,Second Day,Returned,East
987,81,2024-09-08,Standard,Returned,West
988,1003,2025-07-17,Standard,Shipped,South
989,2901,2025-02-12,Standard,Delivered,East
990,4224,2025-03-24,Second Day,Delivered,Midwest
991,2523,2024-07-22,Standard,Cancelled,West
992,2838,2024-04-12,Standard,Returned,East
993,2724,2025-04-12,Standard,Delivered,West
994,1531,2024-12-18,Second Day,Delivered,East
995,158,2025-06-11,Standard,Cancelled,South
996,3357,2025-01-16,Same Day,Cancelled,South
997,879,2025-10-26,Standard,Delivered,West
998,1273,2024-01-08,Standard,Delivered,West
999,4854,2024-08-08,Standard,Cancelled,West
1000,4377,2025-05-04,Second Day,Delivered,East
1001,3813,2025-01-05,Same Day,Delivered,South
1002,3994,2025-05-15,Standard,Delivered,West
1003,4006,2025-11-23,Same Day,Cancelled,West
1004,3466,2025-11-06,Standard,Delivered,East
1005,2064,2025-07-01,Second Day,Delivered,Midwest
1006,2496,2025-12-15,Standard,Shipped,West
1007,867,2024-05-10,Standard,Returned,West
1008,2789,2024-03-08,Second Day,Cancelled,Midwest
1009,1796,2025-07-12,Standard,Delivered,East
